studyYear,pop,programName,studyName,germplasmName,herbicideType,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,Chalk impact|LSU_01:0000108,Days to heading|LSU_01:0000130,Whole milling percentage|LSU_01:0000100,Yield|LSU_01:0000138
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_092,Conventional,1,2,133,6,18,test,9.45,86,59.52,7527.589681
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_093,Clearfield,1,4,308,13,8,test,11.37,76,62.33,9072.770773
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_094,Clearfield,1,1,80,4,21,test,28.34,87,46.22,6146.084455
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_096,Conventional,1,3,217,9,17,test,12.9,81,56.08,8258.960093
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_097,Conventional,1,3,200,8,1,test,12.55,86,53.87,7127.59414
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_102,Conventional,1,1,36,2,15,test,21.82,87,54.23,6842.519468
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_104,Conventional,1,2,158,7,8,test,15.06,79,57.26,9595.013691
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_105,Conventional,1,4,299,12,2,test,8.01,85,60.09,8842.035004
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_109,Conventional,1,4,294,12,7,test,12.29,79,58.67,8723.894108
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_110,Conventional,1,2,107,5,7,test,17.45,79,55.8,9414.146669
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_112,,1,4,341,14,10,test,24.29,83,54.26,7378.301653
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_113,Clearfield,1,1,32,2,19,test,9.37,77,59.56,8829.677676
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_114,Clearfield,1,2,134,6,17,test,13.57,83,48.89,4714.149818
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_116,Clearfield,1,2,91,4,10,test,14.67,78,51.84,7865.306111
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_118,Clearfield,1,1,81,4,20,test,19.36,85,57.23,6923.861138
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_119,Clearfield,1,3,223,9,23,test,19.51,78,52.69,8855.339397
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_120,Conventional,1,2,109,5,9,test,13.95,82,54.99,7229.346993
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_123,Conventional,1,1,88,4,13,test,16.67,82,57.85,9286.497223
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_124,Conventional,1,2,173,7,23,test,18.71,77,55.61,8274.302575
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_127,Clearfield,1,2,89,4,12,test,19.88,86,51.54,7171.644109
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_128,Conventional,1,1,79,4,22,test,24.84,82,53.11,8093.329481
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_131,Conventional,1,2,169,7,19,test,11.96,87,54.41,8474.550371
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_132,Conventional,1,3,253,11,3,test,7.36,83,59.13,7608.007014
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_133,Clearfield,1,4,278,12,23,test,13.63,84,57.92,7180.432889
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_140,Clearfield,1,4,314,13,14,test,15.39,86,53.71,7226.922502
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_141,Conventional,1,2,116,5,16,test,15.29,78,46.1,8498.416453
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_142,Clearfield,1,2,168,7,18,test,9.65,79,63.53,8543.799892
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_145,Conventional,1,2,117,5,17,test,15.35,84,49.42,6462.185033
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_148,Clearfield,1,3,180,8,21,test,26.19,87,56.06,7413.259781
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_153,Clearfield,1,3,236,10,15,test,18.06,86,54.87,8268.612597
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_154,Conventional,1,4,334,14,17,test,21.43,85,57.91,7312.022133
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_157,,1,2,130,6,21,test,10.05,86,56.05,5557.251378
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_159,Clearfield,1,3,177,8,24,test,13.3,78,60.54,9216.39913
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_160,Conventional,1,4,325,13,25,test,10.58,78,62.21,8437.349588
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_161,Conventional,1,4,305,13,5,test,15.81,77,55.26,8266.57451
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_167,Conventional,1,2,121,5,21,test,13.12,80,52.66,8069.993756
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_168,Clearfield,1,3,263,11,13,test,11.37,82,58.22,7431.97382
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_169,Conventional,1,1,38,2,13,test,8.12,83,54.64,6870.03744
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_171,Clearfield,1,1,20,1,20,test,22.34,84,50.33,6760.6929
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_172,Conventional,1,3,198,8,3,test,15.59,83,58.48,8762.110145
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_179,Clearfield,1,4,275,11,25,test,14.52,87,57.86,6875.704688
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_180,Conventional,1,4,267,11,17,test,9.3,86,52.49,7663.664233
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_181,Clearfield,1,2,96,4,5,test,27.95,88,51.56,8182.088578
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_183,Clearfield,1,4,338,14,13,test,14.57,76,49.15,7886.433277
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_185,Conventional,1,2,152,7,2,test,6.83,83,55.72,7296.232636
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_188,Conventional,1,1,18,1,18,test,19.86,85,55.42,7761.803079
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_190,Clearfield,1,4,346,14,5,test,23.42,79,59.87,8326.989793
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_192,Clearfield,1,2,118,5,18,test,6.25,79,57.83,7254.0768
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_194,Conventional,1,2,129,6,22,test,14.46,80,55.47,8248.724195
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_197,Conventional,1,4,323,13,23,test,11.01,75,53.68,8217.766477
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_201,Conventional,1,3,262,11,12,test,13.77,81,59.89,9233.105387
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_202,Conventional,1,4,277,12,24,test,8.61,77,59.39,8049.552267
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_207,Conventional,1,4,348,14,3,test,22.41,78,56.24,7714.154256
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_208,Clearfield,1,3,259,11,9,test,11.71,86,51.26,8398.830489
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_213,Conventional,1,1,21,1,21,test,25.62,85,50.62,7113.077501
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_217,Conventional,1,1,51,3,1,test,22.77,85,51.42,7229.195462
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_218,Clearfield,1,2,112,5,12,test,25.59,79,52.65,8377.904102
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_220,Clearfield,1,2,127,6,24,test,20.38,77,53.37,8636.892767
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_221,Clearfield,1,3,179,8,22,test,14.05,85,52.24,5336.759083
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_222,Clearfield,1,1,83,4,18,test,27.89,87,48.71,7977.95402
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_223,Clearfield,1,1,56,3,6,test,12.46,87,54.64,7204.624762
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_224,Conventional,1,4,281,12,20,test,18.87,83,58.88,9108.38806
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_229,Conventional,1,3,243,10,8,test,11.68,81,53.72,6645.355322
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_234,Clearfield,1,3,182,8,19,test,19.19,83,51.51,7959.512736
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_239,Conventional,1,4,297,12,4,test,17.51,78,56.69,9389.598699
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_240,Conventional,1,1,64,3,14,test,14.11,77,52.77,8146.077312
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_242,Clearfield,1,1,1,1,1,test,18.78,85,53.73,9153.923029
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_244,Conventional,1,3,201,9,1,test,22.34,86,55.45,8300.244627
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_256,Conventional,1,4,268,11,18,test,14.03,83,52.04,6893.736839
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_257,Conventional,1,2,99,4,2,test,10.67,88,51.31,7539.454533
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_259,Conventional,1,2,151,7,1,test,18.79,79,56.02,9261.168869
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_260,Clearfield,1,1,6,1,6,test,25.58,85,49.56,6341.377197
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_261,Clearfield,1,3,240,10,11,test,8.01,78,57.87,8747.138914
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_262,Conventional,1,1,45,2,6,test,16.96,81,56.2,8117.953217
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_263,Conventional,1,1,78,4,23,test,19.46,86,52.49,8069.675542
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_264,Clearfield,1,3,248,10,3,test,24.3,85,44.94,6774.936784
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_274,Clearfield,1,4,288,12,13,test,27.48,79,48.25,8570.60567
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_275,,1,2,124,5,24,test,15.24,77,52.69,7287.049876
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_277,Conventional,1,3,227,10,24,test,9.65,82,58.63,8421.681316
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_283,,1,1,27,2,24,test,10.2,77,58.48,5714.691756
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_286,Conventional,1,3,250,10,1,test,17.79,79,62.24,8789.385668
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_291,Conventional,1,4,310,13,10,test,15.54,77,59.41,7909.931897
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_293,Clearfield,1,2,154,7,4,test,22.92,86,57.54,6995.307855
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_298,Conventional,1,2,128,6,23,test,13.17,85,51.72,7999.244081
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_301,Conventional,1,2,176,8,25,test,10.72,77,61.43,8870.734915
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_307,Conventional,1,1,75,3,25,test,15.94,85,60.24,8089.010857
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_308,Conventional,1,1,84,4,17,test,11.15,86,53.63,8257.497822
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_310,Clearfield,1,1,74,3,24,test,12.13,89,55.1,8207.757876
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_311,Conventional,1,2,149,6,2,test,12.46,87,55.66,7857.305291
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_313,Clearfield,1,4,306,13,6,test,23.69,79,50.78,5562.751942
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_314,Clearfield,1,1,24,1,24,test,14.8,81,57.03,7507.276993
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_315,Conventional,1,3,204,9,4,test,19.36,75,53.42,9809.846315
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_316,,1,3,192,8,9,test,13.54,87,52.15,6543.094841
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_319,Conventional,1,4,303,13,3,test,12.01,78,56.51,8725.985231
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_322,Clearfield,1,4,309,13,9,test,21.86,84,52.3,7669.876991
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_327,Clearfield,1,2,126,6,25,test,11.44,81,54.28,6961.516513
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_328,Conventional,1,4,271,11,21,test,15.9,83,54.64,7864.078713
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_332,Clearfield,1,1,54,3,4,test,15.37,79,58.08,8841.906203
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_339,Conventional,1,3,184,8,17,test,14.77,79,53.85,8922.368995
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_343,Conventional,1,2,175,7,25,test,15.17,76,56.54,8492.347649
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_344,Conventional,1,2,172,7,22,test,16.37,82,54.06,6312.66971
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_345,Clearfield,1,3,224,9,24,test,16.24,84,57.11,8438.061782
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_346,Clearfield,1,1,48,2,3,test,17.43,85,58.26,7449.718063
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_347,Clearfield,1,2,142,6,9,test,7.71,77,53.74,8528.116467
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_350,,1,2,143,6,8,test,18.46,86,54.07,6992.71668
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_352,Conventional,1,1,23,1,23,test,24.13,88,52.29,6935.847215
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_356,Clearfield,1,2,139,6,12,test,23.47,80,54.69,9144.649352
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_362,Conventional,1,1,85,4,16,test,10.05,81,56.02,9001.649847
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_363,Clearfield,1,1,57,3,7,test,17.79,81,51.45,7579.860189
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_364,Clearfield,1,1,28,2,23,test,27.11,85,49.3,6990.292189
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_369,Clearfield,1,3,237,10,14,test,18.33,81,57.5,10180.3161
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_371,Conventional,1,4,319,13,19,test,17.55,77,53.11,8885.887983
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_372,Clearfield,1,4,284,12,17,test,18.32,83,58.63,8608.427728
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_373,Conventional,1,2,153,7,3,test,18.3,83,57.7,8298.236846
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_378,,1,4,326,14,25,test,15.62,83,59.9,7257.554429
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_379,Clearfield,1,2,162,7,12,test,22.96,77,58.78,9997.501912
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_382,Clearfield,1,2,146,6,5,test,22.27,88,47.71,7841.667325
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_383,Conventional,1,4,332,14,19,test,10.63,78,58.94,8304.669323
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_385,Conventional,1,2,148,6,3,test,15.06,82,56.69,7876.928515
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_394,Clearfield,1,1,61,3,11,test,17.16,81,54.1,7582.716543
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_396,Clearfield,1,1,4,1,4,test,21.44,84,51.19,6967.38075
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_397,Clearfield,1,4,330,14,21,test,11.6,83,57.13,6155.449051
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_400,,1,2,125,5,25,test,16.94,83,51.63,6160.517752
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_401,Clearfield,1,3,214,9,14,test,15.2,86,54.83,8669.805231
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_403,Clearfield,1,3,225,9,25,test,16.29,86,52.93,6381.744971
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_406,Clearfield,1,2,145,6,6,test,12.84,83,55.7,6913.208531
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_409,Clearfield,1,2,120,5,20,test,15.08,78,51.69,7020.71955
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_410,Conventional,1,3,208,9,8,test,12.06,83,52.98,7709.873514
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_412,Clearfield,1,2,111,5,11,test,16.26,80,50.25,7293.596002
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_417,,1,2,95,4,6,test,16.92,80,57.69,8134.015469
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_418,,1,4,302,13,2,test,13.73,78,58.12,7488.858438
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_419,Conventional,1,2,156,7,6,test,14.81,83,56.09,7557.956429
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_420,Conventional,1,1,2,1,2,test,13.45,81,61.33,9199.154938
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_422,Conventional,1,4,307,13,7,test,8.59,78,58.93,7312.431266
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_425,Conventional,1,1,34,2,17,test,18.03,81,50.19,7908.689345
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_431,Conventional,1,3,230,10,21,test,13.58,80,56.52,6420.021621
2021,MP6-8,LSU Rice,21MP6-8_LA2,MP8_433,Conventional,1,2,164,7,14,test,15.52,82,54.62,7862.548253
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,PSDO_MP,Conventional,1,2,102,5,2,check,5.98,79,60.35,8044.188081
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,PSDO_MP,Conventional,1,3,190,8,11,check,7.48,78,58.76,8561.604747
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,PSDO_MP,Conventional,1,4,295,12,6,check,8.18,80,58.28,8768.413822
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,PSDO_MP,Conventional,1,1,71,3,21,check,7.76,80,58.86,7607.506962
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,ROYJ_MP,Conventional,1,2,136,6,15,check,18.99,87,50.61,8325.762394
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,ROYJ_MP,Conventional,1,3,220,9,20,check,20.23,87,52.27,8582.819043
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,ROYJ_MP,Conventional,1,4,317,13,17,check,22.7,86,53.91,8735.137684
2021,MP-FOUNDERS,LSU Rice,21MP6-8_LA2,ROYJ_MP,Conventional,1,1,50,2,1,check,21.34,89,50.77,7635.918965
